3.324263178995070120e+03 5.818573706493649356e-01
3.344321044625209652e+03 7.179419843605442386e-01
3.364378910255349183e+03 5.483048092163299581e-01
3.384436775885489624e+03 7.446910239277457766e-01
3.404494641515629155e+03 9.483123396788436521e-01
3.424552507145769141e+03 7.666811697796563907e-01
3.444610372775909127e+03 8.093478141338414922e-01
3.464668238406048658e+03 7.922811563921673406e-01
3.484726104036189099e+03 8.323527794578544636e-01
3.504783969666328630e+03 9.444084522867506326e-01
3.524841835296468162e+03 1.202342332435256012e+00
3.544899700926608602e+03 1.338359219796271260e+00
3.564957566556748134e+03 1.080475542731191174e+00
3.585015432186888120e+03 1.028787882410034937e+00
3.605073297817028106e+03 1.050792372000066921e+00
3.625131163447167637e+03 1.074497789869017783e+00
3.645189029077307623e+03 1.197677031611208198e+00
3.665246894707447609e+03 1.030610015276081315e+00
3.685304760337587140e+03 1.205281603438672411e+00
3.705362625967727126e+03 9.428880160458616988e-01
3.725420491597867112e+03 1.062147831346327287e+00
3.745478357228006644e+03 8.349370429427614981e-01
3.765536222858147084e+03 1.269347909758762549e+00
3.785594088488286616e+03 1.438434285359107667e+00
3.805651954118426602e+03 1.449871025888056941e+00
3.825709819748566588e+03 1.382480080133683842e+00
3.845767685378706119e+03 1.517947602324642098e+00
3.865825551008846105e+03 1.624105608162543346e+00
3.885883416638986091e+03 1.381873340011140483e+00
3.905941282269125622e+03 1.545279595315335097e+00
3.925999147899265608e+03 1.236295155880574148e+00
3.946057013529405594e+03 1.755759608511574310e+00
3.966114879159545126e+03 1.263417969356994242e+00
3.986172744789685567e+03 1.695317486690206543e+00
4.006230610419825098e+03 1.521887827186643394e+00
4.026288476049965084e+03 1.615834052512425512e+00
4.046346341680105070e+03 1.565066782054071126e+00
4.066404207310244601e+03 1.527320039875592173e+00
4.086462072940384587e+03 1.551911183573551067e+00
4.106519938570523664e+03 1.860352951582711967e+00
4.126577804200664104e+03 1.701751848549250434e+00
4.146635669830804545e+03 1.705016244283422466e+00
4.166693535460944076e+03 1.297291902242643680e+00
4.186751401091083608e+03 1.886510431483549022e+00
4.206809266721224049e+03 1.685511151061078072e+00
4.226867132351363580e+03 1.448404378665123948e+00
4.246924997981503111e+03 1.697335172519310209e+00
4.266982863611643552e+03 1.749053910939729839e+00
4.287040729241783993e+03 1.310607672465521345e+00
4.307098594871922614e+03 1.675572135854324962e+00
4.327156460502063055e+03 1.651691007193384575e+00
4.347214326132203496e+03 1.920966002950029061e+00
4.367272191762342118e+03 1.695322746060850871e+00
4.387330057392482558e+03 1.608395628984869763e+00
4.407387923022622999e+03 1.566178421758494643e+00
4.427445788652761621e+03 1.624961451203798424e+00
4.447503654282902062e+03 1.628723096526185632e+00
4.467561519913042503e+03 1.557876983320623188e+00
4.487619385543181124e+03 1.514340152187061417e+00
4.507677251173321565e+03 1.205880454505248611e+00
4.527735116803462006e+03 1.587366035462502101e+00
4.547792982433600628e+03 1.348765601803485925e+00
4.567850848063741068e+03 1.303709529740545880e+00
4.587908713693881509e+03 1.813738193310558522e+00
4.607966579324020131e+03 1.552137097448966330e+00
4.628024444954160572e+03 1.644202380582403533e+00
4.648082310584301013e+03 1.656575050023787021e+00
4.668140176214440544e+03 1.663678786328505188e+00
4.688198041844580075e+03 1.537759890605090884e+00
4.708255907474720516e+03 1.485256788771722070e+00
4.728313773104860957e+03 1.480686156619276606e+00
4.748371638734999578e+03 1.473177209712623448e+00
4.768429504365140019e+03 1.462470804516365019e+00
4.788487369995280460e+03 1.460688595054757011e+00
4.808545235625419082e+03 1.429300910110183898e+00
4.828603101255559523e+03 1.755619757064888820e+00
4.848660966885699963e+03 1.589677050736192587e+00
4.868718832515838585e+03 2.374062696479329215e+00
4.888776698145979026e+03 1.815192887418390466e+00
4.908834563776119467e+03 1.262674485597691687e+00
4.928892429406258088e+03 1.805296903426002020e+00
4.948950295036398529e+03 1.493401880464067633e+00
4.969008160666538970e+03 1.454800490555844039e+00
4.989066026296677592e+03 1.482664397168546033e+00
5.009123891926818033e+03 1.243845938690082198e+00
5.029181757556958473e+03 1.779359838967633278e+00
5.049239623187097095e+03 1.478469331892584560e+00
5.069297488817237536e+03 1.452206664578856055e+00
5.089355354447377977e+03 1.444250671167413014e+00
5.109413220077517508e+03 1.490848695078424546e+00
5.129471085707657039e+03 1.535045338165579309e+00
5.149528951337797480e+03 1.244045555712274265e+00
5.169586816967937921e+03 1.695870915919397870e+00
5.189644682598076542e+03 1.437297544112971615e+00
5.209702548228216983e+03 1.543261909486231209e+00
5.229760413858357424e+03 1.376964434701327233e+00
5.249818279488496046e+03 1.465551122277976903e+00
5.269876145118636487e+03 1.285341177764337095e+00
5.289934010748776927e+03 1.480083719618169980e+00
5.309991876378915549e+03 1.318735790734423485e+00
5.330049742009055990e+03 1.524254065852101991e+00
5.350107607639196431e+03 1.396183609410448501e+00
5.370165473269335052e+03 1.405112586391139562e+00
5.390223338899475493e+03 1.293896978491564598e+00
5.410281204529615934e+03 1.262590813791982569e+00
5.430339070159754556e+03 1.405021742716369371e+00
5.450396935789894997e+03 1.287276387099242303e+00
5.470454801420035437e+03 1.230605473092342805e+00
5.490512667050174059e+03 1.219450826079784722e+00
5.510570532680314500e+03 1.253599680612764500e+00
5.530628398310454941e+03 1.269102870899184943e+00
5.550686263940594472e+03 1.290360290795384168e+00
5.570744129570734003e+03 1.197759508105407100e+00
5.590801995200874444e+03 1.101308627041293287e+00
5.610859860831014885e+03 1.072202791769563124e+00
5.630917726461153507e+03 1.081741377620421662e+00
5.650975592091293947e+03 1.075640507672704693e+00
5.671033457721434388e+03 1.044732142643694406e+00
5.691091323351573010e+03 1.020872529589936351e+00
5.711149188981713451e+03 1.010535475650309323e+00
5.731207054611853891e+03 1.038630077384467221e+00
5.751264920241992513e+03 1.017612676039502784e+00
5.771322785872132954e+03 9.716364531760623979e-01
5.791380651502273395e+03 9.848243250673557325e-01
5.811438517132412017e+03 1.007700196748274823e+00
5.831496382762552457e+03 1.014064035228220861e+00
5.851554248392692898e+03 1.006752314720739339e+00
5.871612114022831520e+03 9.537832804607209169e-01
5.891669979652971961e+03 8.983232170135858619e-01
5.911727845283112401e+03 1.001097295966301814e+00
5.931785710913251023e+03 9.909744418492903995e-01
5.951843576543391464e+03 1.014685597213490054e+00
5.971901442173531905e+03 1.025034604268218352e+00
5.991959307803671436e+03 1.083375368454772891e+00
6.012017173433810967e+03 1.032911707119992473e+00
6.032075039063951408e+03 1.002041592059306652e+00
6.052132904694091849e+03 9.884592673696692700e-01
6.072190770324230471e+03 1.005551026653056068e+00
6.092248635954370911e+03 1.055651313288756166e+00
6.112306501584511352e+03 1.060261629783338044e+00
6.132364367214649974e+03 9.989027040336982965e-01
6.152422232844790415e+03 1.082799228306889017e+00
6.172480098474930855e+03 1.053144745052007947e+00
6.192537964105069477e+03 1.017290180994068871e+00
6.212595829735209918e+03 1.004555332165115500e+00
6.232653695365350359e+03 9.608965792575202558e-01
6.252711560995488981e+03 1.142619788142988035e+00
6.272769426625629421e+03 1.035370223834033432e+00
6.292827292255769862e+03 1.001833607856543518e+00
6.312885157885908484e+03 1.030076428217957973e+00
6.332943023516048925e+03 9.489960578626397414e-01
6.353000889146189365e+03 9.809335861018740887e-01
6.373058754776327987e+03 1.027799359791155220e+00
6.393116620406468428e+03 1.052771807860846787e+00
6.413174486036608869e+03 1.015664557340288487e+00
6.433232351666748400e+03 1.036898310068587126e+00
6.453290217296887931e+03 1.048143561693613002e+00
6.473348082927028372e+03 1.041006356666611010e+00
6.493405948557168813e+03 1.021304037045094315e+00
6.513463814187307435e+03 1.079727277725848200e+00
6.533521679817447875e+03 1.255304194826213582e+00
6.553579545447588316e+03 1.970384962024953390e+00
6.573637411077726938e+03 2.751399112122610457e+00
6.593695276707867379e+03 1.538319296391832847e+00
6.613753142338007819e+03 1.160623570108606284e+00
6.633811007968146441e+03 9.886959390486755872e-01
6.653868873598286882e+03 9.017453938670957347e-01
6.673926739228427323e+03 8.486341175373715018e-01
6.693984604858565945e+03 8.771112189547717319e-01
6.714042470488706385e+03 8.213750385487962324e-01
