3.083605002123339546e+03 3.008871715562835281e-01
3.103618423418839484e+03 2.942968193874281324e-01
3.123631844714338513e+03 3.068616575614108166e-01
3.143645266009838451e+03 2.859781774605300586e-01
3.163658687305337480e+03 2.602118125801746729e-01
3.183672108600837419e+03 2.727896090195820467e-01
3.203685529896336448e+03 2.835588344501393521e-01
3.223698951191836386e+03 2.762398327856299129e-01
3.243712372487335415e+03 2.693848641074786388e-01
3.263725793782835353e+03 2.981859276661357749e-01
3.283739215078334382e+03 2.935557922960629340e-01
3.303752636373833866e+03 3.113532881675629693e-01
3.323766057669333350e+03 3.283838990236189193e-01
3.343779478964832833e+03 3.668243728593588715e-01
3.363792900260332317e+03 4.076890155103589652e-01
3.383806321555831346e+03 4.358010870784794766e-01
3.403819742851331284e+03 4.786974028332517950e-01
3.423833164146830313e+03 4.875592477821000803e-01
3.443846585442330252e+03 5.381738053183330317e-01
3.463860006737829281e+03 5.553915182893609526e-01
3.483873428033329219e+03 5.853571754929620674e-01
3.503886849328828248e+03 6.291690986548589271e-01
3.523900270624328186e+03 6.273568539268656874e-01
3.543913691919827215e+03 6.432900838500946739e-01
3.563927113215327154e+03 6.611236537311498962e-01
3.583940534510826183e+03 6.903084374085474151e-01
3.603953955806326121e+03 7.326974113158106761e-01
3.623967377101825150e+03 7.689741463172007352e-01
3.643980798397325088e+03 8.079858973602663808e-01
3.663994219692824117e+03 8.022545484830292395e-01
3.684007640988324056e+03 8.254026111629703122e-01
3.704021062283823085e+03 8.416121565864950194e-01
3.724034483579323023e+03 9.767571100230301173e-01
3.744047904874822052e+03 8.376026437822650106e-01
3.764061326170321991e+03 8.395406000330819518e-01
3.784074747465821019e+03 8.628860672813438715e-01
3.804088168761320503e+03 9.011691356696616140e-01
3.824101590056819987e+03 9.482723533741498345e-01
3.844115011352319470e+03 9.889702828971949078e-01
3.864128432647818954e+03 1.034761526351647642e+00
3.884141853943318438e+03 1.062391726883195497e+00
3.904155275238817921e+03 1.090741603134228521e+00
3.924168696534316950e+03 1.100202262761142302e+00
3.944182117829816889e+03 1.127134356407050397e+00
3.964195539125315918e+03 1.135176716763888427e+00
3.984208960420815856e+03 1.145972500315203924e+00
4.004222381716314885e+03 1.131142982398305019e+00
4.024235803011814824e+03 1.137321169343877836e+00
4.044249224307313852e+03 1.130093196332295769e+00
4.064262645602813791e+03 1.128993579088487298e+00
4.084276066898312820e+03 1.128972341845581262e+00
4.104289488193812758e+03 1.132006537739483010e+00
4.124302909489311787e+03 1.122939808147652263e+00
4.144316330784811726e+03 1.135382380260006041e+00
4.164329752080310755e+03 1.151821209250462053e+00
4.184343173375810693e+03 1.171537197755823323e+00
4.204356594671309722e+03 1.157635031734409514e+00
4.224370015966809660e+03 1.143548724782220027e+00
4.244383437262308689e+03 1.145086766938224088e+00
4.264396858557807718e+03 1.159573728281275695e+00
4.284410279853307657e+03 1.162426736717180331e+00
4.304423701148807595e+03 1.171408794948404886e+00
4.324437122444306624e+03 1.181482234629892547e+00
4.344450543739805653e+03 1.210507846945334309e+00
4.364463965035305591e+03 1.200712766289694144e+00
4.384477386330805530e+03 1.239590570016390725e+00
4.404490807626304559e+03 1.258581284313396553e+00
4.424504228921803588e+03 1.273721271597269888e+00
4.444517650217303526e+03 1.289806424150307995e+00
4.464531071512803464e+03 1.332292677585262375e+00
4.484544492808302493e+03 1.361983438189328099e+00
4.504557914103801522e+03 1.373734573791900448e+00
4.524571335399301461e+03 1.383552433973882057e+00
4.544584756694800490e+03 1.367606819514666450e+00
4.564598177990300428e+03 1.356245357244895589e+00
4.584611599285799457e+03 1.371209076954930994e+00
4.604625020581299395e+03 1.369715830421309732e+00
4.624638441876798424e+03 1.339957779990954556e+00
4.644651863172298363e+03 1.291902279379246288e+00
4.664665284467797392e+03 1.261488342072296875e+00
4.684678705763297330e+03 1.248368954297129463e+00
4.704692127058796359e+03 1.250142950395923602e+00
4.724705548354296297e+03 1.271345522770465530e+00
4.744718969649795326e+03 1.294061090618019882e+00
4.764732390945295265e+03 1.313084347095514248e+00
4.784745812240794294e+03 1.306687348687536110e+00
4.804759233536293323e+03 1.336878518575068897e+00
4.824772654831793261e+03 1.351779544463453053e+00
4.844786076127293200e+03 1.408827613967998493e+00
4.864799497422792228e+03 1.498151457631353711e+00
4.884812918718291257e+03 1.468920359182389390e+00
4.904826340013791196e+03 1.449252867779655451e+00
4.924839761309291134e+03 1.466827218372297237e+00
4.944853182604790163e+03 1.493595490671691284e+00
4.964866603900289192e+03 1.556642526075193489e+00
4.984880025195789131e+03 1.490670187699749905e+00
5.004893446491288159e+03 1.531638980751146351e+00
5.024906867786788098e+03 1.566794807285901037e+00
5.044920289082287127e+03 1.599491123580472296e+00
5.064933710377787065e+03 1.615782001320965611e+00
5.084947131673286094e+03 1.657553946182791060e+00
5.104960552968786033e+03 1.712123851529000929e+00
5.124973974264285062e+03 1.737983410428226572e+00
5.144987395559785000e+03 1.785754298054756495e+00
5.165000816855284029e+03 1.840318450683752216e+00
5.185014238150783967e+03 1.886295246258324010e+00
5.205027659446282996e+03 1.932822667865020883e+00
5.225041080741782935e+03 1.981222197931258311e+00
5.245054502037281964e+03 2.035377822812454163e+00
5.265067923332781902e+03 2.081939853259442863e+00
5.285081344628280931e+03 2.127495559187633223e+00
5.305094765923780869e+03 2.168125905850536217e+00
5.325108187219279898e+03 2.200413640417388628e+00
5.345121608514779837e+03 2.236955077524804825e+00
5.365135029810278866e+03 2.249077417616038410e+00
5.385148451105778804e+03 2.246377881804795251e+00
5.405161872401277833e+03 2.243598694765528645e+00
5.425175293696776862e+03 2.221766323238702601e+00
5.445188714992276800e+03 2.177352454563366013e+00
5.465202136287775829e+03 2.126933659063594551e+00
5.485215557583275768e+03 2.102772940791353573e+00
5.505228978878774797e+03 2.039449605310390545e+00
5.525242400174274735e+03 1.956788410665352584e+00
5.545255821469773764e+03 1.900898187315721355e+00
5.565269242765273702e+03 1.868501097141878731e+00
5.585282664060772731e+03 1.832945580143409359e+00
5.605296085356272670e+03 1.825323954707762208e+00
5.625309506651771699e+03 1.803069259707806848e+00
5.645322927947271637e+03 1.789549934703575040e+00
5.665336349242770666e+03 1.774026805657250350e+00
5.685349770538270604e+03 1.773118346733848716e+00
5.705363191833769633e+03 1.794088227095066879e+00
5.725376613129269572e+03 1.795417521188082954e+00
5.745390034424768601e+03 1.793975223987751333e+00
5.765403455720268539e+03 1.807892249910065807e+00
5.785416877015767568e+03 1.788841702727181460e+00
5.805430298311267507e+03 1.762188184026802107e+00
5.825443719606766535e+03 1.679975894109904111e+00
5.845457140902266474e+03 1.683457830307951708e+00
5.865470562197765503e+03 1.649634266761825341e+00
5.885483983493264532e+03 1.626752078323322026e+00
5.905497404788764470e+03 1.582408992746255461e+00
5.925510826084263499e+03 1.557186327503116585e+00
5.945524247379763437e+03 1.518334472695221260e+00
5.965537668675262466e+03 1.488855837754867295e+00
5.985551089970762405e+03 1.457141292826801271e+00
6.005564511266261434e+03 1.446507896298404150e+00
6.025577932561761372e+03 1.435666615385742695e+00
6.045591353857260401e+03 1.396674497610810306e+00
6.065604775152760340e+03 1.386121161015547498e+00
6.085618196448259368e+03 1.377306957202020232e+00
6.105631617743759307e+03 1.363122707540262324e+00
6.125645039039258336e+03 1.344856365215801874e+00
6.145658460334758274e+03 1.342472519400961906e+00
6.165671881630257303e+03 1.343416859548488995e+00
6.185685302925757242e+03 1.361961090502348926e+00
6.205698724221256271e+03 1.376625113695207014e+00
6.225712145516756209e+03 1.340842988991566509e+00
6.245725566812255238e+03 1.414248987008961178e+00
6.265738988107755176e+03 1.444781240589661397e+00
6.285752409403254205e+03 1.459240849535984541e+00
6.305765830698754144e+03 1.484239860546731959e+00
6.325779251994253173e+03 1.484042533092582827e+00
6.345792673289753111e+03 1.506224524851391244e+00
6.365806094585252140e+03 1.543742913689577945e+00
6.385819515880752078e+03 1.555718844814284019e+00
6.405832937176251107e+03 1.562740298362441882e+00
6.425846358471750136e+03 1.554355705311277314e+00
6.445859779767250075e+03 1.557527673384467626e+00
6.465873201062749104e+03 1.549461052909190117e+00
6.485886622358249042e+03 1.539179451232419504e+00
6.505900043653748071e+03 1.514680880350807612e+00
6.525913464949248009e+03 1.488509656814945847e+00
6.545926886244747038e+03 1.477325634254423425e+00
6.565940307540246977e+03 1.466866006800699118e+00
6.585953728835746006e+03 1.444725494754886652e+00
6.605967150131245944e+03 1.411907083592147893e+00
6.625980571426744973e+03 1.379160990099697059e+00
6.645993992722244911e+03 1.358545549606197334e+00
6.666007414017743940e+03 1.313577260881484410e+00
6.686020835313243879e+03 1.298670266356205083e+00
6.706034256608742908e+03 1.281252534646433405e+00
6.726047677904242846e+03 1.280525471389293068e+00
6.746061099199741875e+03 1.234780588974909943e+00
6.766074520495241813e+03 1.227321967475555775e+00
6.786087941790740842e+03 1.179024521149911298e+00
6.806101363086240781e+03 1.105502967546115212e+00
6.826114784381739810e+03 1.133034577609052018e+00
6.846128205677239748e+03 1.128056603344364417e+00
6.866141626972738777e+03 1.116669361806970073e+00
6.886155048268238716e+03 1.097640283209507350e+00
6.906168469563737744e+03 1.070115597999195645e+00
6.926181890859236773e+03 1.072173914049315391e+00
6.946195312154736712e+03 1.051692096992663084e+00
6.966208733450235741e+03 1.035391510577943652e+00
6.986222154745735679e+03 1.028490247177910488e+00
7.006235576041234708e+03 1.008745672449072872e+00
7.026248997336734647e+03 1.005232736353972589e+00
7.046262418632233675e+03 9.947672636460275220e-01
7.066275839927733614e+03 9.914650343138785571e-01
7.086289261223232643e+03 9.867157729712513481e-01
7.106302682518732581e+03 9.115427653990253454e-01
7.126316103814231610e+03 8.481373341707932889e-01
7.146329525109731549e+03 8.450628615449747860e-01
7.166342946405230578e+03 8.017194763793509260e-01
7.186356367700730516e+03 8.098174360540369987e-01
7.206369788996229545e+03 7.851220929403132098e-01
7.226383210291728574e+03 7.615009039708786620e-01
7.246396631587228512e+03 7.613090824685943003e-01
7.266410052882728451e+03 7.196608981410472783e-01
7.286423474178227480e+03 7.136012511003229086e-01
7.306436895473726508e+03 6.989493965237701945e-01
7.326450316769226447e+03 6.756925411702924267e-01
7.346463738064726385e+03 6.606599045249439417e-01
7.366477159360225414e+03 6.415133733324541732e-01
7.386490580655724443e+03 6.154570576239504209e-01
7.406504001951224382e+03 6.111972553523983276e-01
7.426517423246724320e+03 6.003751604456736279e-01
7.446530844542223349e+03 5.778007886466347554e-01
7.466544265837722378e+03 5.930418186297814476e-01
7.486557687133222316e+03 5.785938770576471990e-01
7.506571108428722255e+03 5.740470249930886837e-01
7.526584529724221284e+03 5.413273739501387460e-01
7.546597951019720313e+03 5.466383811884604205e-01
7.566611372315220251e+03 5.422287769268229196e-01
7.586624793610720189e+03 6.129267257284108927e-01
7.606638214906219218e+03 5.960285815966258616e-01
7.626651636201718247e+03 5.722972890127342449e-01
7.646665057497218186e+03 5.860677208945089811e-01
